DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,DATA_SOURCE:Data Source,COUNTRY_NOTES:Country notes,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,PRK: Democratic People's Republic of Korea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,4.720964367,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.641068304,6.103625658,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,0.697246237,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.664514061,0.731120659,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,0.668801987,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.63730204,0.701964663,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,0.64213812,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.611069069,0.675332481,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,0.621165465,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.59024167,0.654043112,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,0.606106238,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.575854261,0.637841184,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,0.592633413,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.563037969,0.624195356,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,0.583330602,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.552985088,0.615364565,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,0.575884541,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.545123534,0.607017035,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,0.570584644,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.53888019,0.601924099,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,0.563811673,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.528523866,0.600081365,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,0.559808859,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.516610034,0.605143015,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,0.88277225,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.845102944,0.922879658,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,0.842086713,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.805293968,0.881509092,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,0.810044347,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.773878408,0.847708355,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,0.783480957,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.747651929,0.821238837,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,0.760680894,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.725949983,0.798425431,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,0.743723,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.710182959,0.780774802,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,0.73171078,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.697410074,0.768502742,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,0.72164459,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.687141143,0.757961106,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,0.714407983,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.679732746,0.75130764,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,0.708214157,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.668716703,0.751226005,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRT: Portugal,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,0.699151491,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.647917711,0.753924594,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,3.939086259,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.406008656,7.03644677,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,3.771405765,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.253726114,6.979179242,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,3.605405752,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.110479834,6.932692512,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,3.457494567,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.980316108,6.918793632,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,3.310768431,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.862600981,6.899632378,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,3.17001869,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.747830517,6.847334376,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,3.032974324,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.641359409,6.804472432,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,2.914581492,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.545112559,6.709593482,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,2.803661501,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.463538523,6.737861825,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,2.694891983,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.398641159,6.653930705,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,2.573684638,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.322249757,6.62244388,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,4.768330006,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.915491312,8.538969183,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,4.570183859,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.739691546,8.459621254,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,4.368126635,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.571285993,8.49486631,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,4.177950495,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.419241341,8.432342633,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,3.999171638,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.268049207,8.41255963,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,3.829503425,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.123768156,8.375015511,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,3.670134454,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.998113041,8.344393955,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,3.525276546,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.87772682,8.27028991,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,3.393381969,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.771417073,8.227244683,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,3.256041115,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.695908794,8.158170632,A: Normal value
UNICEF:CME(1.0): Child Mortality,PRY: Paraguay,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,3.134879309,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.600575803,8.086344135,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,3.237165441,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.688790449,3.955185549,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,3.15020289,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.578833525,3.917636408,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,3.074440453,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.484494124,3.923728138,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,3.016644356,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.389557196,3.943205647,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,2.958488505,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.290938467,3.988966218,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,2.910179635,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.198768169,4.037738922,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,2.854147902,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.107959629,4.056616908,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,2.7795896,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.011350232,4.074926877,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,2.700253837,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.915557103,4.088984585,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,2.617496489,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.819799351,4.102732331,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,2.529498095,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.722412505,4.097443351,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,4.069249685,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.393974673,4.958432202,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,3.956349806,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.258005984,4.924294107,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,3.857862104,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.136216371,4.914798354,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,3.780754838,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.009573899,4.928372686,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,3.715586154,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.894675981,4.973920027,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,3.64584521,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.773566555,5.026051993,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,3.565565674,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.656688112,5.072113777,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,3.473600891,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.535940981,5.076198155,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,3.37134686,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.419973268,5.091223211,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,3.259752371,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.295851204,5.090033751,A: Normal value
UNICEF:CME(1.0): Child Mortality,PSE: State of Palestine,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,3.162590846,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.174705654,5.10375274,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,1.246072797,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.164806882,1.337578547,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,1.217625216,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.137407947,1.308234078,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,1.190176751,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.110263635,1.280131372,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,1.161070523,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.082128377,1.248774248,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,1.128007823,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.053093799,1.211171136,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,1.091523399,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.019486538,1.170673036,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,1.051088347,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.976990239,1.132593893,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,1.007553349,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.929092988,1.095283778,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,0.961261809,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.87580918,1.057035179,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,0.91623003,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.817217054,1.030391043,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,0.87628221,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.762574957,1.009978303,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,1.444158413,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.354097566,1.534564036,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,1.41223239,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.323118905,1.500523319,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,1.380170115,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.291611736,1.465846368,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,1.347006071,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.258950807,1.432201161,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,1.310133339,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.22667841,1.391113712,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,1.269019506,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.190171633,1.347024619,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,1.221218414,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.14258029,1.303715486,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,1.169969126,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.083432903,1.261879773,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,1.116820704,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.019489258,1.222927583,A: Normal value
UNICEF:CME(1.0): Child Mortality,QAT: Qatar,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,1.066298591,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.950770883,1.193078474,A: Normal value
